Ativo_Independente,Ativo_Dependente,CoefAng -100p,Inters -100p,med_res -100p,desv_res -100p,Adf-Stats-100p,CoefAng -120p,Inters -120p,med_res -120p,desv_res -120p,Adf-Stats-120p,CoefAng -140p,Inters -140p,med_res -140p,desv_res -140p,Adf-Stats-140p,CoefAng -160p,Inters -160p,med_res -160p,desv_res -160p,Adf-Stats-160p,CoefAng -180p,Inters -180p,med_res -180p,desv_res -180p,Adf-Stats-180p,CoefAng -200p,Inters -200p,med_res -200p,desv_res -200p,Adf-Stats-200p,CoefAng -220p,Inters -220p,med_res -220p,desv_res -220p,Adf-Stats-220p,CoefAng -250p,Inters -250p,med_res -250p,desv_res -250p,Adf-Stats-250p
FLRY3,BRML3,0,0,0,0,<90,-0.09183926684365115,12.060356784371658,-5.477100254817439e-16,0.6316911314273801,95,-0.2093169048445103,15.321914844477519,-7.739840514529663e-16,0.6801366575815067,95,-0.24288061686073836,16.261653723131303,3.552713678800501e-16,0.6671491403080996,95,-0.11247252863098359,12.815811783290856,9.671276125623585e-16,0.7395148952794274,99,0.012405282785147922,9.49612782959914,8.526512829121202e-16,0.801060728696623,95,0.03566095879582597,8.88875854742672,-6.45947941600091e-17,0.8129422153946072,99,0,0,0,0,<90
FLRY3,HGTX3,0.410624000880104,6.306844803882887,-9.592326932761353e-16,0.668649885609326,95,0.4913642184252483,4.180033688285574,3.552713678800501e-16,0.8692175369923028,99,0.720812333860684,-2.1990444461628016,-1.4210854715202005e-15,0.9938297939869479,95,0.8750476081798656,-6.449674625548745,-2.842170943040401e-15,1.0183779701651956,99,0.8441675655324775,-5.6590725260716646,2.1513655054958587e-15,1.0044732876394522,99,0.8125739571823788,-4.814749604320852,-1.0658141036401502e-15,0.9842009391330594,99,0.6596351183722176,-0.7635891379198512,8.7202972116012295e-16,1.0950315904305514,99,0.8874800750282622,-6.163917550727348,-1.4210854715202005e-15,1.541388985672925,95
FLRY3,IRBR3,-0.3143015546763604,15.58920835304431,-4.796163466380677e-16,0.5737015892072241,99,-0.27730620666576355,14.577119771532747,1.5987211554602255e-15,0.5388304506915457,99,-0.33895374971660974,16.29849377020026,-3.0578714163961456e-15,0.5674120193355235,99,-0.5285085928119528,21.50885587728773,-1.1102230246251566e-17,0.7458003878774289,99,-0.22465252576873634,13.44862377743257,-1.4210854715202005e-15,1.0868036575892865,99,-0.18939993488087511,12.55510875998388,8.526512829121202e-16,1.144597751647031,95,-0.13557939432900235,11.149152114553322,6.45947941600091e-17,1.163397286710518,95,1.1255750744009263,-18.9774965202625,-3.637978807091713e-15,6.200243493856851,99
FLRY3,LREN3,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,0.38347800027059675,32.36780107126286,1.7763568394002506e-16,2.2147134361904395,95,0.647030348731657,25.397369393514666,3.2763915037826844e-15,2.2594822059014383,99,0.9815807498921839,16.456657058480317,-2.9487523534044156e-15,2.3417684130482654,95,1.11652692421655,12.889902682505014,-9.043271182401274e-16,2.3351298894946466,99,1.5137377531753478,3.5218656771348336,-5.684341886080802e-15,3.0311525270877158,99
FLRY3,MULT3,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,0.0724169359635382,19.811321823337714,-3.197442310920451e-15,1.3702955288763001,95,0.1688271974341855,17.278351815349595,3.3948152930760344e-15,1.353363720179826,99,0.3123043267583915,13.463423511710303,-2.078337502098293e-15,1.371533699742225,99,0.3369682469238902,12.81398956134118,1.5987211554602255e-15,1.3818407927559833,99,0.8485744853977893,0.6434450851542053,1.8189894035458565e-15,2.7399887040880153,95
FLRY3,TOTS3,0.7421341160374849,7.5958933151996995,-9.592326932761353e-16,1.0523032841854303,95,0.37272754672909725,17.789355097536177,-5.921189464667501e-17,1.0692789964608154,95,0.5332815487664879,13.32250240481052,1.6494742080145183e-15,1.1365666596048205,99,0.9538295884075473,1.7383194922094383,-2.4424906541753446e-16,1.5362266860407743,95,0,0,0,0,<90,1.4069222054944153,-10.67105262263566,2.3092638912203257e-16,1.8741911948104866,95,1.515995350627074,-13.567702188667663,5.0383939444807105e-15,1.8419281581945426,99,1.124449882591807,-4.317324249811378,-3.183231456205249e-15,2.6417327780010624,95
GGBR4,BRML3,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,-0.0970683145752144,11.832869680657954,-7.660538869913581e-16,0.6592456591392488,95,-0.07519000206830236,11.367233096362826,3.1579677144893343e-16,0.7021196612429637,99,-0.031935426251177734,10.422541514915526,2.6645352591003756e-16,0.7883680853622259,95,-0.013046906556230404,10.025256700750143,2.4223047810003414e-16,0.8155243531994439,99,0.01867920980167639,10.2682056444568,-2.2737367544323206e-16,2.495176744395094,99
GGBR4,CPLE6,0,0,0,0,<90,1.2546134395915916,36.425330574948454,-3.1382304162737757e-15,2.4115567805034885,95,1.049927609591508,41.19856854053343,3.045183153257572e-15,2.4571790542510494,95,0.8870027614851417,44.89820959543468,-2.3092638912203257e-15,2.528655657550206,95,0.7496313684214256,47.99422168700443,7.500173321912169e-16,2.6408740856078605,95,0.8750937451510098,45.25470119475598,-3.446132268436486e-15,2.7047667616629933,99,1.0048911646319827,42.511159710590164,-4.069472032080574e-15,2.9386944582550902,99,1.0380012325253747,42.91084383980848,-3.9790393202565614e-15,4.045403546077115,99
GGBR4,FLRY3,-0.09999607614755737,29.540702295023028,-1.7053025658242404e-15,0.7949073348039122,99,0,0,0,0,<90,0.1904024947028913,22.63820438381602,-1.7002272605688112e-15,1.077022777532268,95,0.2272166387974977,21.796529118073686,2.3536728122053318e-15,1.0409296328087183,95,0.3107279862253424,19.973566355480674,-8.092292268378919e-16,1.174821763437433,99,0.36581457752840124,18.768286986722362,3.4994229736184934e-15,1.2813786182376428,95,0.4360725620815269,17.278096603239874,9.527732138601344e-16,1.3704052706427363,95,0.44931063607371635,17.52600346487386,-3.410605131648481e-16,1.9282785522045582,99
GGBR4,GOAU4,0.4509324465381013,0.017923984237688373,-1.7763568394002505e-17,0.11920424884403237,95,0.4412157329551993,0.2503050325029541,5.477100254817439e-16,0.11432281237796775,95,0,0,0,0,<90,0.4365602529661019,0.3590493139282547,8.326672684688674e-17,0.10755791207805207,99,0.440322506852147,0.27689639726271764,2.812564995717063e-16,0.10770513505431129,99,0.44917868179205517,0.08376725351635628,-4.884981308350689e-16,0.12046399106180686,99,0.4521250236981994,0.020856006952609363,-3.371040820225475e-16,0.12096654913034528,99,0,0,0,0,<90
GGBR4,HGTX3,-0.174262662846726,21.476515538831087,-2.4513724383723455e-15,0.649641725826767,99,-0.049388369192503646,18.52383128956321,-2.9605947323337506e-16,1.0175933080019484,99,0,0,0,0,<90,0,0,0,0,<90,0.3107283051321357,10.24187149045888,2.052679014418067e-15,1.2432687401223024,95,0.33205639589497254,9.774011714479101,5.151434834260726e-16,1.266905168939421,95,0.3165494742354536,10.107791835476059,1.0981115007201548e-15,1.2542870055571167,99,0.34139188341846827,10.431822913487292,9.094947017729283e-16,2.511344062573702,95
GGBR4,IRBR3,0.16664675336011264,3.21896795963213,1.3322676295501878e-16,0.5183267200150008,99,0.061140263877927675,5.744420945155192,2.516505522483688e-16,0.601423164368945,95,-0.04264892568069575,8.15627725773819,-1.6494742080145183e-16,0.6894989893560831,95,-0.15081295720387014,10.62394410176758,-1.2212453270876723e-16,0.8727835026857653,95,-0.1104290119929385,9.766975636881147,-4.0461461341894593e-16,1.0643774949031188,95,-0.11635963170161451,9.895573666683934,-1.7763568394002506e-16,1.0910377122086254,95,-0.09853391178593121,9.523703522682975,1.227301089040173e-15,1.1092226571682435,99,0.0343948873928458,9.309336888942891,-1.3642420526593924e-15,7.0117334637405495,99
GGBR4,LCAM3,0,0,0,0,<90,0,0,0,0,<90,1.0869311845549003,0.8975813791781668,-2.5376526277146434e-16,1.6355067456636079,95,1.1159730477237035,0.2326302046151092,3.730349362740526e-15,1.5427007175376588,95,1.1228621687884535,0.07340922006648043,3.4737644859382675e-15,1.462768016449549,99,1.139429697698705,-0.29300787793124883,5.044853423896711e-15,1.4551314555140713,99,1.1525346483987087,-0.5685921421725553,1.0173680080201435e-15,1.41426405316523,99,1.1471103378251881,-0.3551382548418047,-2.9061197892588096e-15,1.3887743567412976,99
