Data,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BTOW3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GNDI3,GOAU4,GOLL4,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LAME4,LCAM3,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PCAR3,PETR3,PETR4,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TAEE11,TOTS3,UGPA3,USIM5,VALE3,VIVT3,VVAR3,WEGE3,YDUQ3
2020-02-13,15.77570629119873,59.0,47.9448356628418,48.85100173950195,27.880165100097656,29.441455841064453,34.261043548583984,11.494585990905762,80.52581787109375,36.617069244384766,29.688535690307617,31.329999923706055,30.829999923706055,18.399999618530273,73.33000183105469,17.32901382446289,7.085489749908447,13.514019966125488,11.800000190734863,33.29077911376953,74.7327651977539,21.736886978149414,81.53370666503906,12.962926864624023,33.880001068115234,30.287944793701172,17.200000762939453,47.28946304321289,30.169979095458984,32.32268524169922,19.170000076293945,21.065780639648438,44.540000915527344,57.24927520751953,25.680639266967773,51.244789123535156,29.795665740966797,20.88323211669922,72.25077056884766,9.835512161254883,35.400001525878906,11.689055442810059,24.836254119873047,37.135555267333984,54.120384216308594,28.969322204589844,12.652575492858887,33.46377944946289,25.695844650268555,7.727870464324951,21.75,27.357486724853516,23.277265548706055,56.2618522644043,13.922441482543945,11.300000190734863,19.92116355895996,32.812862396240234,84.55027770996094,30.743135452270508,29.717796325683594,44.849998474121094,42.07270050048828,23.864486694335938,23.799999237060547,54.60675811767578,40.300437927246094,61.72287368774414,56.19083023071289,41.29999923706055,28.0195255279541,25.81493377685547,24.21269989013672,10.254521369934082,50.04787063598633,49.440269470214844,15.010000228881836,45.20601272583008,52.38256072998047
2020-02-14,15.911450386047363,59.2400016784668,48.54438781738281,47.91858673095703,27.12831687927246,28.7779541015625,33.43755340576172,11.446043968200684,76.32344818115234,35.99367904663086,29.09648323059082,30.899999618530273,30.93000030517578,18.079999923706055,70.5999984741211,17.23274040222168,7.174058437347412,13.550593376159668,11.710000038146973,33.3173828125,72.9483871459961,21.37164306640625,80.97559356689453,12.633614540100098,33.099998474121094,30.038393020629883,17.030000686645508,47.148582458496094,30.794601440429688,32.732051849365234,18.559999465942383,20.96834373474121,44.08000183105469,57.08130645751953,25.281206130981445,50.94743347167969,30.096729278564453,20.212759017944336,71.79235076904297,9.50143814086914,36.0,11.647238731384277,24.30057144165039,36.007022857666016,54.377864837646484,30.603261947631836,12.48925495147705,32.89940643310547,25.197370529174805,7.963535308837891,21.260000228881836,26.891448974609375,23.053070068359375,55.41758346557617,13.746734619140625,11.649999618530273,19.377506256103516,32.910987854003906,86.24524688720703,30.444660186767578,29.417818069458008,45.5,41.32936477661133,24.298025131225586,23.020000457763672,54.586910247802734,39.87316131591797,62.33226776123047,55.998775482177734,39.810001373291016,27.893678665161133,25.682720184326172,23.847335815429688,9.808670997619629,48.953617095947266,48.25355529785156,14.729999542236328,45.20601272583008,52.510154724121094
2020-02-17,16.095680236816406,58.70000076293945,49.9852409362793,47.19764709472656,26.977949142456055,28.53910255432129,32.710227966308594,11.89262580871582,76.1360092163086,37.40350341796875,29.125133514404297,31.0,31.200000762939453,17.760000228881836,71.6500015258789,17.271251678466797,7.124853610992432,13.779180526733398,11.710000038146973,33.83173370361328,74.44495391845703,22.112001419067383,79.36978912353516,13.062718391418457,33.34000015258789,30.33415412902832,17.149999618530273,47.52426528930664,30.93150520324707,32.94526290893555,18.8700008392334,20.987831115722656,45.779998779296875,58.41521072387695,25.69038200378418,50.96725082397461,30.18413734436035,20.409957885742188,72.1710433959961,9.58987045288086,36.38999938964844,11.922041893005371,24.40770721435547,36.151702880859375,54.86311721801758,32.32551956176758,12.48925495147705,32.59774398803711,25.2266902923584,7.924258232116699,21.079999923706055,27.198835372924805,23.014083862304688,56.15386962890625,14.361712455749512,12.539999961853027,19.416337966918945,32.577362060546875,86.24524688720703,30.521686553955078,29.357824325561523,45.0,42.22136306762695,24.013639450073242,22.719999313354492,54.815185546875,39.72749328613281,63.19315719604492,55.57807159423828,40.0,28.30718421936035,27.67255210876465,24.321319580078125,9.640239715576172,51.26691436767578,48.39961624145508,15.100000381469727,45.41434097290039,52.85367965698242
2020-02-18,15.688438415527344,58.02000045776367,49.44371795654297,47.64943313598633,26.825712203979492,28.42744255065918,32.32232666015625,12.135331153869629,73.5711898803711,37.0582389831543,28.905498504638672,30.850000381469727,31.350000381469727,17.670000076293945,72.0,17.444541931152344,7.282309055328369,13.770035743713379,11.399999618530273,33.69871139526367,73.92691040039062,21.75663185119629,77.88148498535156,13.292238235473633,32.5099983215332,30.029150009155273,17.18000030517578,47.759071350097656,32.77113723754883,34.66800308227539,18.770000457763672,21.046293258666992,45.43000030517578,58.24723815917969,25.135068893432617,50.40227127075195,30.057884216308594,20.23247718811035,71.4634780883789,9.471961975097656,35.869998931884766,11.74481201171875,24.992090225219727,35.1003303527832,54.72447204589844,32.0605583190918,12.67179012298584,32.73398208618164,25.119176864624023,7.924258232116699,20.989999771118164,27.069931030273438,23.296762466430664,55.810264587402344,14.207966804504395,13.460000038146973,19.600793838500977,33.185733795166016,87.38514709472656,30.752765655517578,29.74779510498047,46.95000076293945,40.9130973815918,23.84459686279297,23.190000534057617,54.88465881347656,39.53327560424805,62.99969482421875,55.64208984375,40.099998474121094,28.010536193847656,27.302350997924805,23.797964096069336,9.679871559143066,50.68138885498047,47.08510208129883,14.970000267028809,44.34296798706055,53.2070198059082
2020-02-19,15.639957427978516,58.08000183105469,51.377750396728516,47.76478958129883,26.9852294921875,28.83519172668457,32.95267105102539,12.183873176574707,72.3578109741211,37.38432312011719,28.571277618408203,31.15999984741211,31.899999618530273,17.950000762939453,73.19999694824219,18.060684204101562,7.33151388168335,13.696887969970703,11.149999618530273,34.097774505615234,74.74235534667969,21.519716262817383,79.4089584350586,13.501800537109375,32.599998474121094,31.055076599121094,17.469999313354492,47.79663848876953,33.54121780395508,35.08589172363281,19.040000915527344,21.523731231689453,46.0,58.444854736328125,25.778060913085938,51.75029754638672,31.06790542602539,20.143741607666016,71.74251556396484,9.96324634552002,36.349998474121094,11.856327056884766,24.271350860595703,35.35111999511719,55.1205940246582,32.38734817504883,12.815896987915039,33.20104217529297,26.194316864013672,7.875162124633789,21.219999313354492,26.990604400634766,23.589191436767578,55.47649002075195,14.12011432647705,13.75,19.79495620727539,33.43104553222656,87.38514709472656,31.359344482421875,30.547733306884766,47.04999923706055,41.42847442626953,23.912212371826172,24.06999969482422,54.63653564453125,40.14506912231445,64.29586791992188,56.593231201171875,40.16999816894531,28.289203643798828,27.186660766601562,23.560972213745117,9.630332946777344,50.69099044799805,47.349830627441406,15.899999618530273,48.4300537109375,54.38481903076172
2020-02-20,15.678742408752441,56.400001525878906,50.584800720214844,47.2745475769043,26.373741149902344,28.4185791015625,32.42899703979492,12.047956466674805,72.70307922363281,36.73215866088867,28.208406448364258,30.68000030517578,31.579999923706055,17.65999984741211,70.98999786376953,17.723730087280273,7.085489749908447,13.34943675994873,11.050000190734863,33.5213508605957,72.85245513916016,21.193958282470703,78.20460510253906,13.1924467086792,32.06999969482422,31.193716049194336,17.520000457763672,46.3690299987793,32.68557357788086,34.429203033447266,19.68000030517578,20.90013885498047,45.29999923706055,57.69390869140625,25.29094696044922,51.2249641418457,30.54347038269043,19.256351470947266,70.92533874511719,9.226320266723633,34.79999923706055,11.507844924926758,23.48243522644043,34.93635559082031,55.06117630004883,30.373624801635742,12.729432106018066,33.08428955078125,25.207143783569336,7.718051433563232,21.079999923706055,26.613807678222656,23.11155891418457,54.514408111572266,13.797982215881348,13.770000457763672,19.862913131713867,32.9698600769043,87.38514709472656,30.569828033447266,29.917781829833984,47.97999954223633,39.4561653137207,23.683513641357422,24.1299991607666,54.30901336669922,40.20333480834961,62.97067642211914,55.212242126464844,40.189998626708984,27.552085876464844,27.18335723876953,21.832902908325195,9.37273120880127,50.105464935302734,46.701698303222656,15.949999809265137,47.110687255859375,53.98240280151367
2020-02-21,15.756311416625977,55.650001525878906,50.3333740234375,47.3129997253418,26.028118133544922,28.19697380065918,32.00230026245117,12.387746810913086,71.0457992553711,36.1759033203125,27.683198928833008,30.360000610351562,30.600000381469727,17.8700008392334,72.76000213623047,17.473421096801758,6.937875747680664,13.678601264953613,11.050000190734863,33.468143463134766,73.74464416503906,21.223573684692383,77.94023132324219,13.102635383605957,30.8799991607666,31.2861385345459,17.3700008392334,47.092227935791016,32.2235221862793,33.883384704589844,19.540000915527344,21.104755401611328,45.77000045776367,58.01997756958008,25.670896530151367,51.016815185546875,30.34923553466797,18.83237648010254,68.93221282958984,8.921723365783691,33.81999969482422,11.151398658752441,23.20972442626953,34.91707229614258,55.40778350830078,28.722021102905273,12.52027416229248,32.2582893371582,25.39284896850586,7.796606540679932,22.020000457763672,28.65644645690918,23.1700439453125,54.9758186340332,13.776019096374512,13.989999771118164,19.911455154418945,33.16611099243164,87.38514709472656,29.70328140258789,29.13783836364746,47.959999084472656,38.841670989990234,24.39546775817871,23.889999389648438,53.99142074584961,39.3099250793457,63.52203369140625,54.68179702758789,41.41999816894531,27.641977310180664,27.444482803344727,21.27992057800293,9.085406303405762,48.118526458740234,48.00708770751953,16.639999389648438,49.40222930908203,54.96390151977539
2020-02-27,14.059478759765625,45.130001068115234,44.521583557128906,44.41189956665039,23.617612838745117,26.56596565246582,30.518556594848633,11.300421714782715,66.08384704589844,31.543621063232422,25.028514862060547,27.530000686645508,27.399999618530273,16.329999923706055,62.709999084472656,15.249531745910645,6.386781692504883,12.526527404785156,9.9399995803833,31.60584259033203,68.86158752441406,19.357873916625977,70.6749496459961,11.296406745910645,26.209999084472656,27.265615463256836,15.539999961853027,43.579566955566406,28.66404914855957,30.36115074157715,17.18000030517578,19.575000762939453,41.16999816894531,54.818603515625,23.615276336669922,46.080665588378906,28.312076568603516,16.85053825378418,61.68720626831055,7.732814788818359,26.399999618530273,10.60378646850586,21.329959869384766,32.85291290283203,50.062232971191406,30.143991470336914,11.601532936096191,30.669057846069336,22.079463958740234,6.677194118499756,19.899999618530273,25.81063461303711,20.850114822387695,50.1163444519043,12.262974739074707,12.050000190734863,17.639741897583008,30.114437103271484,81.27928161621094,25.832706451416016,25.29812240600586,39.79999923706055,34.589805603027344,22.52409553527832,21.360000610351562,48.979347229003906,37.659061431884766,57.56351852416992,50.56509780883789,38.130001068115234,27.039697647094727,24.340736389160156,18.90999984741211,8.114446640014648,42.68563461303711,43.87184524536133,14.079999923706055,43.7662353515625,50.350860595703125
2020-02-28,14.09826374053955,44.439998626708984,46.41694259643555,45.4496955871582,24.184791564941406,27.062358856201172,30.887069702148438,11.281004905700684,64.91980743408203,32.02315139770508,24.92347526550293,27.040000915527344,26.889999389648438,16.34000015258789,62.150001525878906,15.72126579284668,6.741056442260742,12.764256477355957,10.09000015258789,31.50829315185547,68.79443359375,20.423988342285156,71.6443099975586,11.156699180603027,25.729999542236328,27.57062339782715,15.779999732971191,44.64087677001953,29.545360565185547,30.574359893798828,16.959999084472656,19.90628433227539,42.75,52.80116653442383,24.024452209472656,46.090572357177734,29.4913330078125,16.692781448364258,63.01263427734375,7.81141996383667,25.600000381469727,10.992094039916992,21.95330047607422,33.084407806396484,49.53536605834961,29.366764068603516,11.738367080688477,31.587053298950195,22.18697738647461,6.883401870727539,19.329999923706055,26.375829696655273,20.62592124938965,52.3251953125,12.328866004943848,12.069999694824219,18.921220779418945,29.94762420654297,81.27928161621094,26.140811920166016,25.33812141418457,39.400001525878906,33.94558334350586,23.84459686279297,21.1200008392334,49.16791915893555,37.746463775634766,56.82837677001953,48.55059814453125,38.13999938964844,26.401460647583008,23.47142791748047,19.079999923706055,8.09463119506836,42.53205490112305,44.36478805541992,13.8100004196167,42.950035095214844,50.9299430847168
2020-03-02,14.272794723510742,45.189998626708984,48.350982666015625,45.73097229003906,24.468381881713867,27.425790786743164,30.64462661743164,11.727584838867188,65.31439971923828,33.17403030395508,25.314992904663086,28.200000762939453,27.5,16.75,63.349998474121094,16.019710540771484,6.967398643493652,13.157425880432129,10.25,32.882850646972656,70.23344421386719,21.223573684692383,73.97468566894531,12.324260711669922,23.0,28.310028076171875,16.280000686645508,45.55191421508789,30.315441131591797,30.625534057617188,17.149999618530273,20.305774688720703,46.36000061035156,55.6633415222168,25.22275161743164,47.676483154296875,30.62104034423828,17.097753524780273,63.81985092163086,8.097084045410156,26.110000610351562,10.864648818969727,22.391586303710938,38.5823974609375,51.32472229003906,26.805452346801758,12.051651000976562,31.483360290527344,22.890705108642578,6.775388717651367,20.43000030517578,26.42540740966797,20.840368270874023,52.03068923950195,12.824265480041504,12.899999618530273,18.756181716918945,31.08586883544922,73.08197021484375,27.05550193786621,26.528032302856445,42.29999923706055,34.74838638305664,24.7733211517334,21.709999084472656,49.475589752197266,37.80472946166992,58.17291259765625,48.053863525390625,39.650001525878906,27.18352508544922,24.519227981567383,19.719999313354492,8.391863822937012,44.49979782104492,47.06600570678711,14.34000015258789,46.772239685058594,49.192691802978516
